序号,股票代码,股票简称,公司名称,省份,城市,主营业务收入(201712),净利润(201712),员工人数,上市日期,招股书,公司财报,行业分类,产品类型,主营业务
3373,603626,科森科技,昆山科森科技股份有限公司,江苏,苏州市,216495.78,22240.38,4471,2017-02-09,,,金属制品,手机及平板电脑结构件、医疗手术器械结构件、光伏产品结构件、一般精密金属结构件,精密金属结构件的研发、设计、生产和销售
3374,603628,清源股份,清源科技(厦门)股份有限公司,福建,厦门市,78264.31,4912.28,533,2017-01-12,,,太阳能,光伏电站的开发及建设、光伏支架、光伏电力电子产品,光伏支架的研发、设计、生产和销售；光伏电站的开发及建设；光伏电力电子产品的研发、生产和销售。
3375,603630,拉芳家化,拉芳家化股份有限公司,广东,汕头市,98112.12,13804.95,2855,2017-03-13,,,化妆品,洗发水、护发素、沐浴露、香皂、膏霜,日用化学产品的研发、生产与销售业务
3376,603633,徕木股份,上海徕木电子股份有限公司,上海,上海市,37412.67,4936.05,1057,2016-11-17,,,电子元件,汽车类、手机类、模具治具,连接器、屏蔽罩为主的精密电子元件的研发、生产和销售
3377,603636,南威软件,南威软件股份有限公司,福建,泉州市,80731.31,10302.55,1216,2014-12-30,,,其他软件服务,软件开发、系统集成、技术服务,电子政务的软件开发、系统集成及技术服务，并以解决方案的方式向政务部门提供上述全部或部分业务。
3378,603637,镇海股份,镇海石化工程股份有限公司,浙江,宁波市,29237.58,4436.44,310,2017-02-08,,,专业工程,工程总承包、工程咨询、工程设计业务、其他业务,石油、化工行业提供规划咨询、工程设计、工程总承包及工程管理、造价咨询等服务
3379,603638,艾迪精密,烟台艾迪精密机械股份有限公司,山东,烟台市,64132.93,13968.72,1082,2017-01-20,,,其他专用机械,液压破拆属具、液压件,液压技术的研究及液压产品的开发、生产和销售
3380,603639,海利尔,海利尔药业集团股份有限公司,山东,青岛市,158942.19,28603.53,1485,2017-01-12,,,农药,农药制剂、农药原药及中间体、肥料,农药制剂、农药原药及相关中间体的生产与销售
序号,股票代码,股票简称,公司名称,省份,城市,主营业务收入(201712),净利润(201712),员工人数,上市日期,招股书,公司财报,行业分类,产品类型,主营业务
3381,603648,畅联股份,上海畅联国际物流股份有限公司,上海,上海市,115070.45,13889.23,1657,2017-09-13,,,物流,供应链物流、供应链贸易,为国际跨国企业提供精益供应链管理服务。
3382,603650,彤程新材,彤程新材料集团股份有限公司,--,上海,190094.24,31487.09,608,2018-06-27,,,--,橡胶用酚醛树脂、均匀剂、超级增粘树脂、粘合剂、钴盐、白炭黑、防护蜡、环保油及其他加工助剂,精细化工材料的研发、生产、销售和相关贸易业务。
3383,603655,朗博科技,常州朗博密封科技股份有限公司,--,江苏,18747.08,3527.06,487,2017-12-29,,,--,橡胶零部件,汽车用橡胶零部件的研发、生产和销售
3384,603656,泰禾光电,合肥泰禾光电科技股份有限公司,安徽,合肥市,38514.95,8745.92,869,2017-03-21,,,智能装备,智能检测分选装备、智能制造装备,研发、生产和销售智能检测分选装备与工业机器人
3385,603657,春光科技,金华春光橡塑科技股份有限公司,--,浙江,45655.84,8762.4,998,2018-07-30,,,--,清洁电器软管、清洁电器配件产品、软管组件系列产品,从事清洁电器软管及配件产品的研发、生产和销售
3386,603658,安图生物,郑州安图生物工程股份有限公司,河南,郑州市,140014.2,44656.42,2292,2016-09-01,,,生物医药,体外诊断试剂、仪器,体外诊断试剂及其配套仪器的研发、生产和销售
3387,603659,璞泰来,上海璞泰来新能源科技股份有限公司,--,--,224935.88,45086.58,1667,2017-11-03,,,--,锂离子电池核心材料、自动化设备,锂离子电池负极材料、自动化涂布机、涂覆隔膜、铝塑包装膜、纳米氧化铝等关键材料及工艺设备研发、生产和销售。
3388,603660,苏州科达,苏州科达科技股份有限公司,江苏,苏州市,182543.65,27077.3,3646,2016-12-01,,,专用计算机设备,视频会议系统、视频监控系统,网络视讯系统技术的研发、产品的生产和销售
3389,603661,恒林股份,浙江恒林椅业股份有限公司,--,--,189589.38,16573.03,4033,2017-11-21,,,--,办公椅、沙发、按摩椅,集办公椅、沙发、按摩椅及配件的研发、生产与销售为一体
3390,603663,三祥新材,三祥新材股份有限公司,福建,宁德市,40784.61,5400.79,477,2016-08-01,,,稀有金属,电熔氧化锆、铸造改性材料,电熔氧化锆、铸造改性材料等工业新材料的研发、生产和销售
3391,603665,康隆达,浙江康隆达特种防护科技股份有限公司,浙江,绍兴市,76726.69,7225.14,2400,2017-03-13,,,手套,功能性劳动防护手套,为客户提供全方位的手部劳动防护解决方案
3392,603666,亿嘉和,亿嘉和科技股份有限公司,--,江苏,37388.02,13899.32,264,2018-06-12,,,--,电力智能巡检机器人、智慧化服务,为电力系统提供以巡检机器人及数据采集处理为核心的智能化产品和服务。
3393,603667,五洲新春,浙江五洲新春集团股份有限公司,浙江,绍兴市,114582.16,9873.49,3191,2016-10-25,,,基础件,轴承成品、轴承套圈和汽车安全气囊气体发生器部件,轴承套圈及成品轴承的研发、生产和销售
3394,603668,天马科技,福建天马科技集团股份有限公司,福建,福州市,113635.01,9086.02,458,2017-01-17,,,饲料,饲料,专业从事特种水产配合饲料研发、生产、销售
3395,603669,灵康药业,灵康药业集团股份有限公司,西藏,山南市,100508.0,16100.54,922,2015-05-28,,,化学制剂,肠外营养药、抗感染药、消化系统药,化药处方药的研发、生产和销售
3396,603676,卫信康,西藏卫信康医药股份有限公司,西藏,拉萨市,42038.15,10158.73,492,2017-07-21,,,化学制剂,静脉补充维生素用药、电解质补充药、静脉补铁用药、其他药品,"化学药品制剂及其原料药的研发、生产、销售,同时生产和销售护肝类用药、抗生素类产品。"
3397,603677,奇精机械,奇精机械股份有限公司,浙江,宁波市,129226.05,10009.37,2265,2017-02-06,,,基础件,家电零部件、汽车零部件、电动工具零部件,洗衣机离合器等家电零部件、电动工具零部件的研发、设计、生产与销售
3398,603678,火炬电子,福建火炬电子科技股份有限公司,福建,泉州市,188813.3,23677.43,1065,2015-01-26,,,电子元件,陶瓷电容器、钽电容器、陶瓷材料、代理产品,电容器及相关产品的研发、生产、销售、检测及服务业务
3399,603679,华体科技,四川华体照明科技股份有限公司,四川,成都市,48027.45,5287.77,868,2017-06-21,,,照明设备,方案规划设计、道路照明产品、工程项目安装、运行管理维护,城市照明领域的方案规划设计、产品研发制造、工程项目安装和运行管理维护服务
3400,603680,今创集团,今创集团股份有限公司,--,江苏,293192.51,59989.76,8240,2018-02-27,,,--,车辆内装产品和设备产品,轨道交通车辆配套产品研发、生产、销售及服务
序号,股票代码,股票简称,公司名称,省份,城市,主营业务收入(201712),净利润(201712),员工人数,上市日期,招股书,公司财报,行业分类,产品类型,主营业务
3401,603683,晶华新材,上海晶华胶粘新材料股份有限公司,--,--,72753.22,4157.75,998,2017-10-20,,,--,美纹纸胶粘带、电子胶粘带、布基胶粘带、其他胶粘带,从事各类胶粘材料的研发、生产及销售
3402,603685,晨丰科技,浙江晨丰科技股份有限公司,--,--,77679.85,11195.55,954,2017-11-27,,,--,灯头类产品、LED灯泡散热器、灯具金属件及其他产品,从事照明产品结构组件的研发、生产和销售
3403,603686,龙马环卫,福建龙马环卫装备股份有限公司,福建,龙岩市,308483.44,26004.97,11111,2015-01-26,,,环保设备,环卫清洁装备、垃圾收转装备、新能源及清洁能源环卫装备,环卫清洁装备、垃圾收转装备、新能源及清洁能源环卫装备等环卫装备的研发、生产与销售以及环卫产业运营服务。
3404,603688,石英股份,江苏太平洋石英股份有限公司,江苏,连云港市,56312.11,10780.09,956,2014-10-31,--,,非金属新材料,石英管、高纯石英砂、石英坩埚,石英制品的生产、研发及销售
3405,603689,皖天然气,安徽省天然气开发股份有限公司,安徽,合肥市,257078.47,12440.34,784,2017-01-10,,,燃气,长输管线业务、CNG/LNG业、城市燃气业务,天然气长输管线的建设与运营、CNG/LNG及城市燃气等业务。
3406,603690,至纯科技,上海至纯洁净系统科技股份有限公司,上海,上海市,36907.79,4929.14,200,2017-01-13,,,其他专用机械,高纯工艺集成系统,提供高纯工艺系统的整体解决方案
3407,603693,江苏新能,江苏省新能源开发股份有限公司,--,江苏,141769.66,31177.07,603,2018-07-03,,,--,电力、热水、蒸汽,新能源发电项目的投资开发、建设运营及电力销售
3408,603696,安记食品,安记食品股份有限公司,福建,泉州市,25378.59,4123.73,356,2015-12-09,,,调味品,复合调味粉、香辛料、风味清汤、酱类调味品、天然提取物,调味品的研发、生产和销售。
3409,603698,航天工程,航天长征化学工程股份有限公司,北京,北京市,121607.9,19249.41,629,2015-01-28,,,专业工程,专利专有及通用设备、设计、咨询、专利技术实施许可、工程建设、维修、技术服务,以航天粉煤加压气化技术为核心，专业从事煤气化技术及关键设备的研发、工程设计、技术服务、设备成套供应及工程总承包。
3410,603699,纽威股份,苏州纽威阀门股份有限公司,江苏,苏州市,239516.9,20917.73,3402,2014-01-17,--,,基础件,阀门、零件、铸件、管件,工业阀门的设计、制造和销售
3411,603701,德宏股份,浙江德宏汽车电子电器股份有限公司,浙江,湖州市,50903.14,8068.68,417,2016-04-12,,,汽车零部件,发电机,车用交流发电机的研发、生产、销售和相关技术服务。
3412,603703,盛洋科技,浙江盛洋科技股份有限公司,浙江,绍兴市,85997.9,2421.72,655,2015-04-23,,,电线电缆,高端消费类通信产品、同轴电缆、高频头、数据电缆、圆盘天线、机顶盒和卫星信号接收设备、铜内导体,多种射频电缆及相关配套产品的研发、生产和销售
3413,603706,东方环宇,新疆东方环宇燃气股份有限公司,--,新疆,44523.09,9657.33,443,2018-07-09,,,--,天然气销售业务、天然气设施设备安装业务、天然气供热业务,天然气销售业务、天然气设施设备安装业务以及天然气供热业务
3414,603707,健友股份,南京健友生化制药股份有限公司,江苏,南京市,111272.6,31422.24,648,2017-07-19,,,化学原料药,药品,药品原料、制剂的研发、生产和销售
3415,603708,家家悦,家家悦集团股份有限公司,山东,威海市,1133038.02,31074.03,16826,2016-12-13,,,超市,生鲜、食品、百货、化洗,连锁超市经营
3416,603709,中源家居,中源家居股份有限公司,--,浙江,78451.26,8268.17,1844,2018-02-08,,,--,功能性沙发、普通沙发,从事沙发的研发、设计、生产和销售，产品销售以贴牌为主
3417,603711,香飘飘,香飘飘食品股份有限公司,--,--,264038.39,26776.61,3227,2017-11-30,,,--,为杯装固体冲泡奶茶、液体奶茶,奶茶产品的研发、生产和销售
3418,603712,七一二,天津七一二通信广播股份有限公司,--,天津,148521.32,19423.22,1781,2018-02-26,,,--,专用无线通信终端产品、系统产品,军民用无线通信终端及系统产品研发、生产和销售
3419,603713,密尔克卫,密尔克卫化工供应链服务股份有限公司,--,上海,129120.63,8369.16,1415,2018-07-13,,,--,货运代理、仓储、运输、化工品交易,提供化工供应链服务
3420,603716,塞力斯,塞力斯医疗科技股份有限公司,湖北,武汉市,92051.65,9384.74,834,2016-10-31,--,,医药商业,自主体外诊断产品,集约化销售、单纯销售以及自主体外诊断产品的研发、生产和销售。
序号,股票代码,股票简称,公司名称,省份,城市,主营业务收入(201712),净利润(201712),员工人数,上市日期,招股书,公司财报,行业分类,产品类型,主营业务
3421,603717,天域生态,天域生态环境股份有限公司,重庆,重庆市,94725.08,12132.8,580,2017-03-27,--,,园林工程,市政类园林生态工程施工、地产类园林生态工程施工、园林生态景观设计,为园林生态工程的设计、施工养护及苗木种植等
3422,603718,海利生物,上海海利生物技术股份有限公司,上海,上海市,30365.02,11373.95,586,2015-05-15,,,动物用药,猪用疫苗、禽用疫苗,动物疫苗的研发、生产和销售
3423,603721,中广天择,中广天择传媒股份有限公司,湖南,长沙市,39248.91,6374.88,500,2017-08-11,,,影视,视频节目及相关服务、电视剧版权运营,电视、互联网和移动互联网等视频内容的制作、发行和营销，电视剧版权运营
